tracking_id,fecha_recogida,fecha_entrega,ciudad,codigo_postal,peso_kg,estado,repartidor_id,cliente_tipo,importe_envio
RPX-2024-014971,2024-04-26 16:23:56,,Madrid,28020,12.68,INCIDENCIA,REP-187,EMPRESA,7.48
RPX-2024-004220,2024-06-10 12:30:14,2024-06-11 04:03:14,Bilbao,48011,4.28,ENTREGADO,REP-021,PARTICULAR,5.15
RPX-2024-004105,2024-02-20 16:22:03,2024-02-21 09:09:03,Madrid,28004,2.85,ENTREGADO,REP-014,PARTICULAR,12.96
RPX-2024-011310,2024-09-28 09:35:26,,Madrid,28029,5.92,INCIDENCIA,REP-023,EMPRESA,9.47
RPX-2024-014739,2024-03-02 12:35:23,2024-03-03 16:40:23,Madrid,28019,3.15,ENTREGADO,REP-010,EMPRESA,4.49
RPX-2024-006847,2024-05-14 18:15:57,2024-05-15 06:03:57,Valencia,46019,19.53,ENTREGADO,REP-058,PARTICULAR,8.7
RPX-2024-011154,2024-10-01 12:50:44,2024-10-02 04:36:44,Sevilla,41016,15.89,ENTREGADO,REP-150,PARTICULAR,10.57
RPX-2024-012118,2024-09-20 09:03:54,2024-09-21 18:59:54,  Valencia  ,46010,2.21,ENTREGADO,REP-248,PARTICULAR,15.15
RPX-2024-008239,2024-12-24 11:29:04,2024-12-24 22:44:04,Madrid,28005,9.24,ENTREGADO,REP-214,PARTICULAR,9.99
RPX-2024-006294,2024-09-03 16:37:36,2024-09-04 16:30:36,Madrid,28008,7.4,ENTREGADO,REP-106,EMPRESA,14.29
RPX-2024-002115,2024-01-11 14:44:38,2024-01-11 20:00:38,Bilbao,48001,21.79,ENTREGADO,REP-150,PARTICULAR,17.59
RPX-2024-005758,2024-12-19 17:14:25,2024-12-20 05:16:25,Madrid,28031,17.53,ENTREGADO,REP-173,PARTICULAR,6.05
RPX-2024-010700,2024-02-22 17:30:20,,Madrid,28030,2.89,DEVUELTO,REP-026,PARTICULAR,17.2
RPX-2024-002706,2024-07-20 18:52:34,2024-07-21 03:48:34,Madrid,28034,19.85,ENTREGADO,REP-186,PARTICULAR,12.52
RPX-2024-005711,17/10/2024 17:46:56,2024-10-18 17:46:56,Valencia,46013,9.61,ENTREGADO,REP-022,PARTICULAR,15.9
RPX-2024-009227,2024-09-04 18:51:14,2024-09-06 00:31:14,Sevilla,41012,2.16,ENTREGADO,REP-174,PARTICULAR,12.59
RPX-2024-012520,2024-10-24 16:04:59,2024-10-24 21:39:59,Madrid,28026,5.41,ENTREGADO,REP-121,EMPRESA,17.31
RPX-2024-011512,2024-08-09 09:45:39,2024-08-10 16:25:39,Madrid,28031,7.16,ENTREGADO,REP-144,EMPRESA,17.52
RPX-2024-000760,2024-12-28 14:08:25,2024-12-30 00:01:25,Valencia,46015,1.55,ENTREGADO,REP-167,PARTICULAR,15.53
RPX-2024-007200,2024-08-28 12:32:38,2024-08-29 15:37:38,Barcelona,08001,21.7,ENTREGADO,REP-109,EMPRESA,14.81
RPX-2024-000914,2024-11-11 11:17:38,2024-11-12 12:34:38,Barcelona,8004,,ENTREGADO,REP-121,PARTICULAR,7.62
RPX-2024-011525,2024-12-14 10:39:41,2024-12-15 06:09:41,Barcelona,08001,8.85,ENTREGADO,REP-211,PARTICULAR,8.95
RPX-2024-000104,2024-06-07 13:03:06,2024-06-08 18:52:06,Barcelona,08005,8.29,ENTREGADO,REP-116,PARTICULAR,14.86
RPX-2024-014892,22/11/2024 14:00:06,2024-11-24 01:15:06,Bilbao,48010,,ENTREGADO,REP-245,EMPRESA,11.55
RPX-2024-005218,2024-09-27 10:52:06,2024-09-28 08:13:06,Madrid,28003,4.63,ENTREGADO,REP-181,EMPRESA,14.02
RPX-2024-003907,2024-07-14 13:11:07,2024-07-14 17:22:07,Madrid,28050,14.61,ENTREGADO,REP-180,PARTICULAR,7.58
RPX-2024-005480,2024-10-11 18:24:01,2024-10-12 13:39:01,Madrid,28044,9.93,ENTREGADO,REP-030,EMPRESA,13.45
RPX-2024-014198,2024-11-14 17:29:22,2024-11-15 19:06:22,  Valencia  ,46016,21.93,ENTREGADO,REP-188,PARTICULAR,17.26
RPX-2024-010521,2024-03-04 14:33:16,2024-03-04 23:42:16,Madrid,28030,19.39,ENTREGADO,REP-145,EMPRESA,15.24
RPX-2024-008582,2024-05-24 13:25:07,2024-05-25 12:02:07,Bilbao,48009,15.25,ENTREGADO,REP-012,PARTICULAR,9.22
RPX-2024-004052,2024-01-24 17:47:15,2024-01-26 04:34:15,Madrid,28049,,ENTREGADO,REP-176,EMPRESA,10.54
RPX-2024-011655,2024-10-18 17:17:42,2024-10-19 10:07:42,Sevilla,41010,20.45,ENTREGADO,REP-022,EMPRESA,15.33
RPX-2024-003316,2024-12-19 08:20:58,,Barcelona,08004,3.13,INCIDENCIA,REP-084,PARTICULAR,16.95
RPX-2024-012727,2024-10-15 17:34:36,2024-10-17 01:33:36,Madrid,28055,10.17,ENTREGADO,REP-249,EMPRESA,16.55
RPX-2024-010548,23/12/2024 09:31:10,2024-12-24 20:40:10,Sevilla,41015,7.79,ENTREGADO,REP-022,EMPRESA,11.52
RPX-2024-002433,2024-10-06 13:58:34,2024-10-07 15:45:34,Sevilla,41005,7.0,ENTREGADO,REP-055,PARTICULAR,16.12
RPX-2024-006640,2024-07-22 15:14:44,2024-07-22 23:38:44,Madrid,28014,0.48,ENTREGADO,REP-150,EMPRESA,9.1
RPX-2024-009554,2024-08-25 14:42:25,2024-08-26 23:18:25,Barcelona,08012,16.62,ENTREGADO,REP-154,PARTICULAR,13.98
RPX-2024-013785,2024-12-01 16:57:46,2024-12-03 03:55:46,VALENCIA,46020,"19,35",ENTREGADO,REP-069,PARTICULAR,8.45
RPX-2024-005299,08/03/2024 16:39:40,2024-03-09 00:47:40,Bilbao,48012,21.19,ENTREGADO,REP-025,EMPRESA,4.87
RPX-2024-008813,12/12/2024 08:56:48,2024-12-12 16:49:48,Barcelona,08028,6.13,ENTREGADO,REP-204,PARTICULAR,15.92
RPX-2024-007253,2024-08-08 18:40:15,2024-08-09 15:05:15,Madrid,28032,0.7,ENTREGADO,REP-052,PARTICULAR,5.53
RPX-2024-002508,2024-01-31 17:14:13,2024-02-01 14:50:13,Sevilla,41003,8.95,ENTREGADO,REP-224,EMPRESA,4.11
RPX-2024-005371,2024-12-21 12:00:04,,Valencia,46024,13.87,INCIDENCIA,REP-135,PARTICULAR,17.07
RPX-2024-010189,2024-06-12 09:43:05,2024-06-12 21:16:05,Madrid,28020,2.48,ENTREGADO,REP-247,PARTICULAR,10.58
RPX-2024-013629,2024-04-21 13:33:18,2024-04-22 03:09:18,Barcelona,08008,,ENTREGADO,REP-250,PARTICULAR,16.31
RPX-2024-000257,2024-03-30 10:41:53,2024-03-31 00:49:53,Barcelona,08016,,ENTREGADO,REP-015,PARTICULAR,11.8
RPX-2024-014950,2024-04-25 11:42:48,2024-04-26 18:06:48,Barcelona,08006,"6,57",ENTREGADO,REP-206,EMPRESA,13.04
RPX-2024-007743,2024-06-18 16:35:09,2024-06-19 08:39:09,Valencia,46001,3.42,ENTREGADO,REP-136,PARTICULAR,16.55
RPX-2024-001526,2024-03-19 15:36:03,,Barcelona,08031,22.82,INCIDENCIA,REP-042,PARTICULAR,11.2
RPX-2024-013409,2024-10-10 16:27:54,2024-10-11 08:42:54,Bilbao,48007,4.98,ENTREGADO,REP-086,PARTICULAR,16.9
RPX-2024-009142,2024-07-15 15:16:48,2024-07-16 22:59:48,Madrid,28030,1.95,ENTREGADO,REP-051,EMPRESA,14.31
RPX-2024-005344,2024-10-23 11:44:19,2024-10-24 23:48:19,Barcelona,08028,18.05,ENTREGADO,REP-230,PARTICULAR,8.4
RPX-2024-012941,2024-06-11 18:00:45,2024-06-12 22:53:45,Madrid,28045,17.68,ENTREGADO,REP-109,PARTICULAR,16.52
RPX-2024-006587,2024-04-09 10:45:38,2024-04-10 03:45:38,Madrid,28026,12.76,ENTREGADO,REP-076,PARTICULAR,12.87
RPX-2024-004991,2024-09-25 08:27:03,,Bilbao,48012,17.85,INCIDENCIA,REP-023,PARTICULAR,8.64
RPX-2024-000105,2024-05-30 13:35:24,2024-05-30 23:24:24,Barcelona,08038,15.54,ENTREGADO,REP-022,EMPRESA,13.84
RPX-2024-006673,2024-06-28 18:03:11,2024-06-29 01:28:11,Sevilla,41003,7.3,ENTREGADO,REP-203,EMPRESA,9.69
RPX-2024-001035,2024-03-03 12:20:36,,Valencia,46002,1.59,INCIDENCIA,REP-017,EMPRESA,5.41
RPX-2024-003677,2024-02-22 10:56:53,2024-02-22 17:34:53,Valencia,46007,1.81,ENTREGADO,REP-137,PARTICULAR,17.07
RPX-2024-009249,2024-01-12 12:44:16,2024-01-12 21:57:16,Madrid,28014,5.12,ENTREGADO,REP-214,PARTICULAR,17.2
RPX-2024-000610,2024-11-27 13:55:21,2024-11-28 19:41:21,Sevilla,41001,20.92,ENTREGADO,REP-032,EMPRESA,3.87
RPX-2024-012915,2024-10-31 09:10:09,2024-10-31 22:31:09,madrid,28009,23.44,ENTREGADO,REP-130,PARTICULAR,17.48
RPX-2024-002933,2024-10-23 10:32:48,2024-10-23 16:23:48,MADRID,28032,23.49,ENTREGADO,REP-101,PARTICULAR,9.65
RPX-2024-001191,2024-04-30 12:10:01,2024-05-01 00:33:01,Madrid,28027,18.11,ENTREGADO,REP-027,EMPRESA,9.75
RPX-2024-009915,2024-11-22 08:03:52,2024-11-23 20:02:52,MADRID,28016,20.62,ENTREGADO,REP-116,EMPRESA,14.36
RPX-2024-008422,2024-03-22 11:26:29,2024-03-23 06:53:29,Barcelona,08029,24.36,ENTREGADO,REP-079,EMPRESA,12.43
RPX-2024-001843,22/06/2024 17:02:01,,Madrid,28055,23.0,DEVUELTO,REP-046,PARTICULAR,3.54
RPX-2024-001663,18/06/2024 10:15:22,2024-06-19 11:37:22,Madrid,28010,21.37,ENTREGADO,REP-187,PARTICULAR,12.46
RPX-2024-006956,2024-06-19 13:38:22,2024-06-20 17:08:22,Valencia,46008,22.59,ENTREGADO,REP-114,PARTICULAR,12.14
RPX-2024-006261,2024-11-01 15:25:30,,Barcelona,08016,18.22,INCIDENCIA,REP-154,EMPRESA,5.3
RPX-2024-004474,2024-12-05 10:32:46,,Madrid,28049,10.0,INCIDENCIA,REP-021,PARTICULAR,11.72
RPX-2024-001917,20/08/2024 17:41:21,2024-08-21 19:05:21,Barcelona,08025,17.95,ENTREGADO,REP-017,PARTICULAR,13.65
RPX-2024-002549,2024-09-19 10:42:48,2024-09-20 15:44:48,Madrid,28026,22.21,ENTREGADO,REP-025,PARTICULAR,17.83
RPX-2024-012245,2024-09-07 18:56:11,,Sevilla,41008,12.87,DEVUELTO,REP-194,PARTICULAR,7.39
RPX-2024-002803,2024-10-30 10:09:02,2024-10-31 03:49:02,Madrid,28022,19.84,ENTREGADO,REP-091,PARTICULAR,17.79
RPX-2024-009236,2024-03-14 10:38:38,2024-03-15 07:05:38,Madrid,28037,21.17,ENTREGADO,REP-144,PARTICULAR,9.12
RPX-2024-006197,2024-03-07 13:02:32,2024-03-08 04:15:32,Valencia,46001,5.67,ENTREGADO,REP-092,PARTICULAR,7.61
RPX-2024-000206,2024-05-22 11:10:58,2024-05-23 05:56:58,Sevilla,41013,24.63,ENTREGADO,REP-130,PARTICULAR,3.82
RPX-2024-014273,2024-04-22 11:12:17,2024-04-23 09:37:17,Bilbao,48007,13.05,ENTREGADO,REP-141,EMPRESA,6.05
RPX-2024-007764,2024-06-05 12:56:30,,Sevilla,41020,16.47,DEVUELTO,REP-193,PARTICULAR,14.33
RPX-2024-004117,2024-10-29 10:32:28,2024-10-30 16:52:28,Madrid,28010,10.2,ENTREGADO,REP-106,EMPRESA,11.51
RPX-2024-004799,2024-06-24 17:59:24,2024-06-26 05:34:24,Sevilla,41020,5.02,ENTREGADO,REP-178,PARTICULAR,11.43
RPX-2024-004973,12/06/2024 09:41:44,2024-06-13 21:52:44,Madrid,28002,2.95,ENTREGADO,REP-238,EMPRESA,3.61
RPX-2024-014457,2024-05-31 10:17:57,2024-06-01 09:26:57,Valencia,46025,11.38,ENTREGADO,REP-044,EMPRESA,17.59
RPX-2024-012077,2024-04-22 08:54:37,2024-04-23 02:52:37,Madrid,28002,15.7,ENTREGADO,REP-027,PARTICULAR,11.48
RPX-2024-006136,2024-06-28 18:03:07,2024-06-28 22:34:07,Madrid,28028,7.56,ENTREGADO,REP-056,PARTICULAR,13.86
RPX-2024-001005,2024-11-17 12:06:51,2024-11-17 23:40:51,Barcelona,08010,22.77,ENTREGADO,REP-161,PARTICULAR,11.64
RPX-2024-007124,2024-08-20 14:31:23,2024-08-22 02:54:23,Valencia,46019,16.03,ENTREGADO,REP-064,PARTICULAR,17.7
RPX-2024-005719,2024-05-03 18:23:00,2024-05-05 02:56:00,Valencia,46004,14.56,ENTREGADO,REP-084,EMPRESA,4.33
RPX-2024-004242,2024-09-20 17:26:45,2024-09-21 09:10:45,Bilbao,48010,9.74,ENTREGADO,REP-182,PARTICULAR,15.89
RPX-2024-012386,2024-09-18 10:33:47,2024-09-19 13:21:47,Madrid,28050,22.81,ENTREGADO,REP-079,EMPRESA,10.72
RPX-2024-011634,2024-08-09 18:35:23,2024-08-10 09:17:23,Valencia,46004,19.68,ENTREGADO,REP-015,EMPRESA,4.16
RPX-2024-005937,2024-05-24 15:09:28,2024-05-25 03:54:28,BARCELONA,08031,23.43,ENTREGADO,REP-212,PARTICULAR,14.3
RPX-2024-012397,2024-06-14 18:36:12,,Valencia,46008,18.88,INCIDENCIA,REP-020,EMPRESA,8.09
RPX-2024-014995,2024-03-05 11:35:42,2024-03-06 13:45:42,Madrid,28005,9.83,ENTREGADO,REP-099,PARTICULAR,10.77
RPX-2024-003687,2024-08-21 14:07:06,2024-08-22 21:18:06,Bilbao,48002,21.65,ENTREGADO,REP-054,PARTICULAR,4.9
RPX-2024-000629,2024-07-29 09:45:58,2024-07-29 15:10:58,Sevilla,41018,13.99,ENTREGADO,REP-126,PARTICULAR,15.28
RPX-2024-008828,2024-03-25 09:27:32,2024-03-25 20:52:32,Barcelona,08024,5.2,ENTREGADO,REP-173,PARTICULAR,8.82
RPX-2024-002898,2024-01-24 14:36:47,2024-01-25 15:40:47,Madrid,28021,17.74,ENTREGADO,REP-223,PARTICULAR,17.15
RPX-2024-013309,2024-08-08 13:44:07,2024-08-08 23:39:07,Sevilla,41004,14.99,ENTREGADO,REP-151,EMPRESA,12.41
RPX-2024-004901,2024-12-20 12:56:52,2024-12-21 14:13:52,Madrid,28043,21.42,ENTREGADO,REP-058,PARTICULAR,8.21
RPX-2024-012675,2024-09-25 09:39:08,2024-09-26 07:49:08,Madrid,28054,2.71,ENTREGADO,REP-182,PARTICULAR,13.28
RPX-2024-012737,2024-06-25 13:44:40,2024-06-26 02:57:40,  Barcelona  ,8042,18.17,ENTREGADO,REP-156,EMPRESA,9.57
RPX-2024-011135,2024-04-03 18:59:00,2024-04-04 18:41:00,Valencia,46025,12.55,ENTREGADO,REP-200,EMPRESA,5.93
RPX-2024-001429,2024-07-25 16:26:50,2024-07-26 11:23:50,madrid,28048,11.23,ENTREGADO,REP-103,PARTICULAR,11.87
RPX-2024-004806,2024-04-17 10:49:02,2024-04-17 18:38:02,Madrid,28036,8.88,ENTREGADO,REP-196,PARTICULAR,5.11
RPX-2024-013720,2024-08-12 12:48:39,2024-08-13 00:51:39,Barcelona,08013,11.92,ENTREGADO,REP-145,PARTICULAR,17.59
RPX-2024-011422,2024-11-08 10:02:28,2024-11-08 17:09:28,Barcelona,08013,21.36,ENTREGADO,REP-016,EMPRESA,5.41
RPX-2024-006540,2024-12-07 14:43:33,,Madrid,28011,1.71,INCIDENCIA,REP-199,PARTICULAR,15.15
RPX-2024-012067,2024-05-13 13:05:46,2024-05-14 22:23:46,Barcelona,08035,1.75,ENTREGADO,REP-060,PARTICULAR,15.52
RPX-2024-014467,2024-10-29 11:50:41,2024-10-30 15:39:41,Valencia,46006,17.92,ENTREGADO,REP-234,EMPRESA,13.55
RPX-2024-003968,26/12/2024 11:04:06,2024-12-27 12:19:06,Barcelona,08008,22.22,ENTREGADO,REP-238,PARTICULAR,8.87
RPX-2024-006910,2024-05-29 13:32:03,,Madrid,28053,10.94,INCIDENCIA,REP-193,PARTICULAR,4.1
RPX-2024-010734,09/04/2024 11:37:31,2024-04-10 11:01:31,Sevilla,41007,0.46,ENTREGADO,REP-239,EMPRESA,10.36
RPX-2024-011416,2024-08-17 15:27:50,2024-08-17 19:56:50,Barcelona,08032,12.3,ENTREGADO,REP-039,EMPRESA,15.44
RPX-2024-009575,2024-05-23 14:54:00,,Madrid,28042,19.17,DEVUELTO,REP-068,EMPRESA,15.9
RPX-2024-002943,2024-09-17 11:58:34,2024-09-18 12:59:34,Barcelona,08028,19.47,ENTREGADO,REP-182,EMPRESA,16.78
RPX-2024-007456,2024-05-23 13:47:36,2024-05-24 04:36:36,Madrid,28006,19.76,ENTREGADO,REP-028,EMPRESA,6.6
RPX-2024-005722,2024-05-01 10:08:31,2024-05-02 07:00:31,Sevilla,41019,16.3,ENTREGADO,REP-068,PARTICULAR,17.24
RPX-2024-004583,2024-11-13 09:09:22,2024-11-14 20:21:22,Madrid,28029,6.55,ENTREGADO,REP-217,PARTICULAR,8.69
RPX-2024-003798,2024-07-05 11:22:00,2024-07-06 15:50:00,Sevilla,41014,4.36,ENTREGADO,REP-056,PARTICULAR,9.34
RPX-2024-002808,2024-02-23 18:21:44,2024-02-25 05:51:44,Valencia,46005,15.81,ENTREGADO,REP-088,PARTICULAR,9.82
RPX-2024-008435,16/10/2024 15:26:40,2024-10-17 12:17:40,Barcelona,08019,16.82,ENTREGADO,REP-228,PARTICULAR,10.29
RPX-2024-012866,2024-12-18 13:15:07,2024-12-18 19:23:07,Madrid,28001,18.39,ENTREGADO,REP-238,PARTICULAR,16.66
RPX-2024-007633,2024-04-19 16:21:27,,Valencia,46020,4.03,DEVUELTO,REP-028,EMPRESA,7.15
RPX-2024-011237,2024-12-21 12:05:34,,Madrid,28052,17.81,INCIDENCIA,REP-172,EMPRESA,9.48
RPX-2024-012407,2024-01-24 14:17:16,2024-01-25 22:45:16,Madrid,28053,13.32,ENTREGADO,REP-039,PARTICULAR,3.71
RPX-2024-004800,2024-12-03 08:48:43,2024-12-04 17:07:43,  Bilbao  ,48009,0.58,ENTREGADO,REP-220,EMPRESA,11.71
RPX-2024-014130,2024-05-15 13:21:22,,Valencia,46020,9.47,INCIDENCIA,REP-061,PARTICULAR,5.24
RPX-2024-011669,2024-01-09 15:38:16,2024-01-09 21:20:16,Barcelona,08022,16.78,ENTREGADO,REP-079,EMPRESA,12.25
RPX-2024-000544,2024-06-21 15:57:45,2024-06-22 21:04:45,Valencia,46007,21.77,ENTREGADO,REP-142,PARTICULAR,10.66
RPX-2024-006286,2024-04-22 14:32:28,2024-04-22 20:57:28,Bilbao,48013,17.46,ENTREGADO,REP-243,PARTICULAR,15.88
RPX-2024-006390,2024-07-01 12:02:55,2024-07-01 23:51:55,Madrid,28048,16.67,ENTREGADO,REP-225,PARTICULAR,12.83
RPX-2024-000776,2024-10-09 11:36:52,2024-10-10 00:27:52,Barcelona,08023,1.87,ENTREGADO,REP-019,PARTICULAR,8.95
RPX-2024-006538,2024-05-17 16:04:28,2024-05-18 18:30:28,Madrid,28020,4.68,ENTREGADO,REP-249,PARTICULAR,9.89
RPX-2024-011230,2024-10-10 09:46:10,2024-10-11 20:21:10,Madrid,28053,13.23,ENTREGADO,REP-146,EMPRESA,13.49
RPX-2024-000722,2024-04-09 13:22:30,2024-04-10 03:55:30,Bilbao,48010,18.59,ENTREGADO,REP-008,EMPRESA,6.3
RPX-2024-004321,2024-09-06 11:18:02,,Madrid,28032,11.03,INCIDENCIA,REP-194,PARTICULAR,8.13
RPX-2024-014035,2024-06-24 15:12:49,,Madrid,28029,13.29,INCIDENCIA,REP-174,PARTICULAR,6.58
RPX-2024-000466,2024-11-30 17:47:32,2024-12-01 14:18:32,Bilbao,48009,22.14,ENTREGADO,REP-207,PARTICULAR,5.27
RPX-2024-010579,2024-04-18 13:29:30,2024-04-19 04:59:30,Sevilla,41018,,ENTREGADO,REP-221,PARTICULAR,14.58
RPX-2024-014946,2024-12-21 13:38:04,2024-12-22 23:23:04,Barcelona,08038,5.28,ENTREGADO,REP-164,PARTICULAR,13.28
RPX-2024-012219,2024-06-25 14:06:04,2024-06-26 01:07:04,Barcelona,08006,,ENTREGADO,REP-922,EMPRESA,9.1
RPX-2024-011259,2024-02-21 17:42:38,2024-02-22 00:57:38,Madrid,28014,10.78,ENTREGADO,REP-104,PARTICULAR,7.15
RPX-2024-006946,2024-11-29 09:39:22,,Madrid,28007,"8,38",DEVUELTO,REP-163,EMPRESA,16.75
RPX-2024-010503,2024-07-23 16:13:07,,Bilbao,48012,7.03,INCIDENCIA,REP-248,EMPRESA,4.36
RPX-2024-003914,2024-10-26 08:54:45,2024-10-27 02:10:45,Madrid,28032,22.79,ENTREGADO,REP-189,EMPRESA,8.69
RPX-2024-002928,2024-12-24 13:14:51,2024-12-25 04:26:51,Madrid,28027,"0,5",ENTREGADO,REP-053,PARTICULAR,9.55
RPX-2024-004637,08/08/2024 15:33:15,2024-08-09 14:50:15,Sevilla,41003,3.27,ENTREGADO,REP-079,PARTICULAR,11.27
RPX-2024-000364,04/06/2024 17:27:50,2024-06-05 12:38:50,Bilbao,48010,16.63,ENTREGADO,REP-147,PARTICULAR,17.0
RPX-2024-012820,2024-07-18 14:41:11,2024-07-19 08:29:11,Valencia,46003,,ENTREGADO,REP-069,EMPRESA,10.37
RPX-2024-010696,2024-12-20 10:10:35,2024-12-21 20:37:35,Valencia,46023,10.35,ENTREGADO,REP-151,PARTICULAR,16.68
RPX-2024-001998,2024-05-15 11:48:31,2024-05-15 21:55:31,Barcelona,08022,3.73,ENTREGADO,REP-071,PARTICULAR,11.85
RPX-2024-003544,2024-02-27 14:08:53,,Bilbao,48011,20.19,INCIDENCIA,REP-131,PARTICULAR,10.7
RPX-2024-000311,2024-10-14 11:24:49,2024-10-15 19:52:49,Barcelona,08017,24.0,ENTREGADO,REP-073,PARTICULAR,4.0
RPX-2024-010858,2024-01-11 08:24:30,2024-01-12 04:48:30,Madrid,28015,4.52,ENTREGADO,REP-908,PARTICULAR,6.95
RPX-2024-009698,2024-11-26 11:58:37,2024-11-27 18:21:37,Sevilla,41012,19.53,ENTREGADO,REP-133,PARTICULAR,8.2
RPX-2024-011390,2024-03-26 18:40:13,2024-03-27 12:15:13,Sevilla,41015,3.19,ENTREGADO,REP-213,PARTICULAR,8.25
RPX-2024-005253,2024-04-11 12:36:58,,Barcelona,08006,19.53,DEVUELTO,REP-127,PARTICULAR,15.33
RPX-2024-006918,2024-04-05 11:40:30,2024-04-05 18:05:30,Madrid,28039,4.52,ENTREGADO,REP-022,PARTICULAR,14.02
RPX-2024-009843,2024-01-16 08:34:46,2024-01-17 11:26:46,Madrid,28010,21.83,ENTREGADO,REP-220,PARTICULAR,16.26
RPX-2024-007062,2024-09-14 10:57:45,2024-09-15 00:00:45,Sevilla,41008,4.49,ENTREGADO,REP-227,PARTICULAR,6.36
RPX-2024-007884,2024-12-16 13:37:44,2024-12-17 12:18:44,Sevilla,41011,17.65,ENTREGADO,REP-079,PARTICULAR,14.71
RPX-2024-004304,2024-10-11 11:14:30,2024-10-12 01:09:30,Barcelona,08011,24.91,ENTREGADO,REP-012,EMPRESA,7.39
RPX-2024-000306,2024-12-30 17:45:04,2024-12-31 03:14:04,Madrid,28014,20.07,ENTREGADO,REP-241,PARTICULAR,11.59
RPX-2024-012815,2024-02-24 12:43:58,2024-02-25 11:34:58,Valencia,46016,,ENTREGADO,REP-012,PARTICULAR,5.53
RPX-2024-009964,2024-08-07 14:29:38,2024-08-08 18:27:38,Madrid,28045,8.81,ENTREGADO,REP-186,PARTICULAR,17.32
RPX-2024-009626,2024-04-13 16:37:26,,Madrid,28013,17.86,INCIDENCIA,REP-076,PARTICULAR,3.74
RPX-2024-014438,2024-07-26 11:37:16,2024-07-27 03:05:16,Valencia,46023,19.87,ENTREGADO,REP-008,PARTICULAR,5.57
RPX-2024-010762,2024-10-09 16:51:28,2024-10-09 21:55:28,Madrid,28014,15.22,ENTREGADO,REP-026,PARTICULAR,9.62
RPX-2024-004213,2024-07-04 13:38:17,2024-07-05 07:11:17,Madrid,28021,8.88,ENTREGADO,REP-127,EMPRESA,6.9
RPX-2024-007866,2024-10-17 13:43:55,2024-10-17 22:38:55,Sevilla,41015,6.03,ENTREGADO,REP-112,PARTICULAR,13.97
RPX-2024-002513,2024-12-22 12:52:42,2024-12-24 01:36:42,Madrid,28028,15.21,ENTREGADO,REP-006,EMPRESA,5.03
RPX-2024-003805,2024-12-18 16:31:22,2024-12-19 19:12:22,Sevilla,41017,17.4,ENTREGADO,REP-250,PARTICULAR,4.48
RPX-2024-000271,2024-12-11 11:33:00,,Valencia,46003,13.83,INCIDENCIA,REP-150,EMPRESA,11.61
RPX-2024-009605,2024-08-14 12:22:13,2024-08-15 07:33:13,madrid,28007,23.57,ENTREGADO,REP-011,EMPRESA,8.69
RPX-2024-001956,2024-11-24 18:30:54,,Sevilla,41015,2.53,DEVUELTO,REP-183,PARTICULAR,16.95
RPX-2024-000732,2024-05-20 16:58:33,2024-05-22 03:04:33,Madrid,28042,20.78,ENTREGADO,REP-082,PARTICULAR,7.86
RPX-2024-004350,2024-01-22 13:47:48,2024-01-23 18:00:48,Madrid,28034,15.04,ENTREGADO,REP-188,PARTICULAR,7.23
RPX-2024-012224,2024-11-27 16:20:08,2024-11-28 09:50:08,Madrid,28006,21.25,ENTREGADO,REP-088,PARTICULAR,4.07
RPX-2024-009810,2024-11-13 12:44:08,2024-11-14 01:37:08,Madrid,28052,21.62,ENTREGADO,REP-200,EMPRESA,12.07
RPX-2024-012770,05/07/2024 18:38:48,2024-07-06 17:46:48,Sevilla,41002,13.13,ENTREGADO,REP-162,EMPRESA,14.21
RPX-2024-010004,2024-05-08 08:09:42,2024-05-09 09:32:42,Barcelona,08015,18.76,ENTREGADO,REP-022,EMPRESA,7.4
RPX-2024-012639,2024-01-21 14:44:33,2024-01-22 04:32:33,Barcelona,8016,6.96,ENTREGADO,REP-218,PARTICULAR,5.02
RPX-2024-007181,2024-05-15 17:09:49,2024-05-16 13:10:49,Madrid,28033,19.05,ENTREGADO,REP-147,PARTICULAR,13.68
RPX-2024-002329,20/11/2024 08:30:15,2024-11-21 08:20:15,Barcelona,08019,7.06,ENTREGADO,REP-169,PARTICULAR,16.56
RPX-2024-004169,2024-10-19 15:13:50,2024-10-20 14:00:50,BARCELONA,08026,5.18,ENTREGADO,REP-127,PARTICULAR,8.63
RPX-2024-005870,2024-11-21 09:07:55,2024-11-22 16:42:55,Barcelona,08040,15.32,ENTREGADO,REP-171,EMPRESA,12.4
RPX-2024-011900,2024-12-26 18:51:13,2024-12-27 14:07:13,  Madrid  ,28053,9.86,ENTREGADO,REP-083,PARTICULAR,9.87
RPX-2024-014619,2024-05-03 12:39:50,2024-05-03 19:25:50,Bilbao,48005,5.37,ENTREGADO,REP-114,PARTICULAR,8.39
RPX-2024-001729,02/09/2024 16:47:30,2024-09-04 02:32:30,Sevilla,41013,12.49,ENTREGADO,REP-200,PARTICULAR,8.9
RPX-2024-014577,2024-10-16 10:29:41,2024-10-17 20:21:41,Valencia,46017,23.91,ENTREGADO,REP-980,EMPRESA,11.52
RPX-2024-011750,2024-11-04 18:17:10,2024-11-05 02:29:10,VALENCIA,46019,0.41,ENTREGADO,REP-166,PARTICULAR,3.77
RPX-2024-001835,2024-02-13 14:18:42,,Barcelona,08016,19.31,DEVUELTO,REP-247,PARTICULAR,5.7
